file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,peak,score
LOG00002,Default,20.418083,20.818082999999998,31.310617283950616,3.2535505185850755,30.289521881407627,22.170567901234573,119.0,2.2685971988893745,6.585037037037036,13619.426807760141,8185.714285714285,0.0,0.0,7.729164476139738,6.166075797973261,1.5724269377147682,7.65444202227238,6.355248468794587,1.7394077969477517,1.1758957808331878,0.7849228671140762,0.6396868901037285,0.802549291057376,1.1458687432523977,0.6878723845085553,4.829885425009652,10.516980008336416,7.237901309907465,4.1803780821527345,6.63985279319395,19.39332964108797,16.158245229259546,6.99144027527848,9.54770562079524,20.618083,0.4765432098765432,20.618083,9.54770562079524
LOG00002,Default,56.308595,56.708595,45.980987654321,27.045482660841394,33.621537409527484,21.416518518518515,175.0,6.392633267126069,11.401703703703706,17936.984126984127,7485.714285714285,2.4691358024691357,0.0,2.6300882006476054,5.678266622691568,1.090639525195761,5.309954156390482,6.305970245252531,1.1010813829627621,4.230583534230237,4.298213883336123,1.2118981547464667,0.45823524254957465,0.7457514765702807,0.5471396302767619,5.5599882555376565,5.884689303238873,6.5223296235951524,1.4145633695197632,3.0658089067253376,16.183134033940824,19.137643081530427,4.424933659477781,8.671109457879584,56.508595,0.17037037037037037,56.508595,8.671109457879584
LOG00002,Default,14.126287000000001,14.526287,38.85283950617284,7.1970174265760445,24.077799067339733,22.05261728395062,86.0,3.260012608720232,9.08246913580247,15978.456790123457,11514.285714285714,0.0,0.0,4.028920643893873,6.216416497756742,1.1723186850976925,4.030922713730637,6.934621242475172,1.266471449290182,0.5853534393195204,2.1435850827737855,1.384556395290006,0.6830927846404891,0.8185658403426813,0.5124130375028259,3.66304236830121,5.327642362736259,6.4894834493302875,3.2329378662406714,4.60173500588883,10.71470663488296,15.279292854168899,5.2381311375516555,8.654152148229487,14.326287,0.25925925925925924,14.326287,8.654152148229487
LOG00002,Default,75.034566,75.434566,27.741234567901238,12.507045064827258,24.93245722186044,21.766617283950616,94.0,2.4036472660830532,6.356962962962962,11961.031746031746,2885.714285714286,0.0,10.37037037037037,5.190464116141076,5.040628192431749,1.2271868377039827,5.310209401042957,5.330466422495892,1.227189653140456,1.2039490917661568,1.572798031044376,3.3081727189087935e-05,0.6271187659267975,0.9616962240575001,0.4791484352244613,3.1448571545863397,6.325545929206727,5.344496530798054,3.020090564087622,5.4498501768048255,12.273327499143603,13.805438184164606,5.1160947174229445,8.167162614448744,75.234566,0.09876543209876543,75.234566,8.167162614448744
LOG00002,Default,42.413506,42.813506000000004,31.730864197530863,0.7533369346535754,13.926249299964244,21.91177777777778,92.0,1.9072441260432011,5.8373333333333335,14033.924162257495,11585.714285714286,0.0,0.0,5.4769716610033985,5.778299230989221,1.3491452727189182,6.3214628197392315,5.459476401327066,1.487699394065044,2.694423614266341,0.9473002345205154,1.0041225221667636,0.5081413623158707,0.6821478305559531,0.44092340034345845,5.383328666454757,8.009550479772399,6.8350282383266086,2.3879162646540917,3.7421613349380762,14.09447838650492,12.624295604356421,5.629651879924945,8.155045328821812,42.613506,0.04197530864197531,42.613506,8.155045328821812
LOG00002,Default,102.651536,103.051536,29.655061728395065,5.214595405503977,36.67202872351508,21.22135802469136,177.0,1.5477278699098411,5.98088888888889,12861.252204585538,8642.857142857143,0.0,0.0,5.010811478476373,1.817298930640536,0.7212429218672424,6.007422393475258,2.0305140364958576,0.855327519636533,4.193543494451167,1.5487936134082227,1.0103468547034018,0.3903272615319909,0.787385755718823,0.32752756860048576,5.378504414486615,7.7027691289243325,5.894169727068118,1.6020107777435424,4.444748498786905,18.21314136876224,9.835059484402136,3.7690056431463335,7.921310961341094,102.851536,0.0,102.851536,7.921310961341094
LOG00002,Default,94.09903299999999,94.499033,23.802962962962965,1.3853701599607735,27.71158242254848,21.585604938271604,47.0,1.7888827171113912,4.088864197530865,11275.282186948853,7814.285714285715,0.0,0.0,6.270389497546018,3.546346022895674,1.2107225096821503,6.590704839757938,3.4966010304458535,1.1049381136197247,2.2581809790617187,0.7011278005767116,0.5618576105916321,0.5569264456019087,0.8409495164173174,0.4977161884821093,3.2422847544874736,7.972826020321314,4.467667338528677,2.532536014639615,4.572057519546842,14.544270434405977,9.890886190308208,5.093837186495234,7.665661007909457,94.299033,0.0,94.299033,7.665661007909457
LOG00002,Default,11.960567000000001,12.360567,19.38493827160494,3.4529494007429125,32.5959676702496,22.26170370370371,100.0,1.4161436667594691,3.461827160493827,9892.275132275132,5271.428571428572,0.0,0.0,5.105242188757096,2.312337929154876,0.727926565423788,5.385838545932286,3.194288202911788,0.7218638860626715,2.9045511146924037,2.186696874227334,0.14038201472438513,0.4619177162780707,0.8281001297480551,0.546994941808708,5.306357122016114,8.343727737961741,7.185402828129515,1.9277329194245143,4.312036900436993,13.194836251492616,7.976044379930272,3.9629789618715865,6.975193579557231,12.160567,0.0,12.160567,6.975193579557231
LOG00002,Default,34.213924999999996,34.613925,39.018518518518526,5.7783869574392455,25.089834769995413,22.09906172839506,111.0,3.0362610444786373,9.042469135802468,15817.936507936507,11514.285714285714,0.0,0.0,4.7147646163263,4.652945819677988,1.310788356240886,4.263606424507177,4.518707189825449,1.3267727691663047,1.1250275505314735,1.0950815491430712,0.9915406290084444,0.6072391835411648,0.6885999275590584,0.4529286468700822,4.00590917610753,5.962411428409086,9.677089421219891,3.0387483595133173,3.919931747093166,9.033135162511272,9.792791503554989,4.683957204555852,6.870816084165428,34.413925,0.0,34.413925,6.870816084165428
LOG00002,Default,5.391049,5.791049,42.92024691358024,5.214309365702797,12.682551402367338,22.003061728395064,179.0,3.4662935993081447,10.115012345679013,17476.94003527337,13357.142857142857,0.0,0.0,8.698421889711327,9.89219420565522,1.8084610084425654,8.707921704235012,10.303043047935294,1.8084376720750297,0.17424531105290472,2.109025187354372,0.0006048661656172773,0.4560606530880169,0.5807748979935816,0.49295896155127905,2.866220365829337,5.03942285786964,5.0289090055439365,2.0129522179181527,3.040349227263704,18.999805067226152,26.382513849840713,9.314452468444072,15.575677007444948,5.442054,0.4617283950617284,5.591049,6.803931070854032
