elapsed_s,time,rcCommand[3],setpoint[0],setpoint[1],setpoint[2],gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],vbatLatest,amperageLatest
242.222747,295319306,1274,7,3,0,8,50,1,7,40,-3,-231,-73,1309,535,932,486,954,579,888,517,898,2290,517
242.223737,295320296,1278,7,1,0,7,44,1,6,35,2,-237,-118,1348,579,898,533,925,586,901,528,882,2290,517
242.22472,295321279,1283,7,-1,0,7,40,1,2,37,-6,-254,-89,1374,611,877,567,908,577,909,526,901,2174,517
242.225706,295322265,1290,7,-4,0,6,36,1,7,25,6,-262,-108,1490,626,884,593,926,589,920,532,926,2174,517
242.226693,295323252,1299,7,-9,0,6,33,1,7,19,1,-230,-31,1586,637,917,602,957,579,946,558,935,2174,517
242.227679,295324238,1308,7,-13,0,6,28,0,8,17,-1,-241,-72,1651,657,935,626,978,612,952,564,946,2174,517
242.228666,295325225,1316,7,-16,0,6,24,1,6,10,1,-266,-45,1651,678,953,642,989,611,962,540,938,2174,517
242.229653,295326212,1322,7,-19,0,5,18,1,0,13,1,-304,-85,1682,714,933,684,978,612,943,584,971,2174,517
242.230639,295327198,1327,7,-21,0,5,14,1,4,1,9,-304,-85,1682,726,925,707,981,636,952,587,968,2174,517
242.231626,295328185,1334,8,-25,0,5,9,1,5,-8,-6,-238,-47,1800,746,928,730,991,661,997,616,980,2174,1227
242.232612,295329171,1344,8,-30,0,4,4,1,7,-4,-5,-232,-14,1894,760,947,756,1023,629,1000,600,990,2174,1227
242.233599,295330158,1355,8,-35,0,4,-2,1,-2,-16,0,-262,-53,1937,777,971,782,1055,658,1017,630,1010,2174,1227
242.234585,295331144,1365,9,-40,0,3,-7,0,0,-16,8,-306,-55,1951,784,989,808,1090,682,1003,604,1000,2174,1227
242.235572,295332131,1373,9,-44,0,2,-12,1,3,-31,10,-271,-79,2053,786,1004,825,1122,704,993,703,1053,2174,1227
242.236561,295333120,1379,10,-47,0,2,-17,1,2,-34,-10,-246,-57,2150,793,1006,842,1137,708,1027,622,1056,2174,1227
242.237545,295334104,1384,10,-49,0,2,-24,0,6,-32,-1,-327,-42,2196,823,990,872,1119,739,1010,648,1060,2174,1227
242.238532,295335091,1390,10,-53,-1,2,-29,0,-3,-36,-1,-354,-51,2244,842,1009,878,1125,750,1053,703,1083,2174,1227
242.239518,295336077,1400,11,-59,-1,2,-34,0,5,-45,8,-282,-62,2347,857,1034,895,1153,779,1064,693,1099,2174,1227
242.240505,295337064,1411,12,-65,-1,3,-38,1,1,-52,-5,-282,-62,2347,853,1075,899,1206,781,1064,728,1099,2174,1227
242.241491,295338050,1421,12,-71,-2,2,-44,1,5,-57,-1,-243,-105,2473,863,1092,919,1240,789,1079,750,1128,2174,1227
242.242478,295339037,1429,13,-75,-2,4,-49,-1,3,-53,1,-328,-64,2553,880,1111,931,1253,833,1087,777,1115,2174,1227
242.243465,295340024,1434,13,-79,-2,4,-52,-1,5,-61,2,-373,-67,2657,868,1143,920,1284,833,1103,792,1115,2174,1227
242.244451,295341010,1439,14,-82,-2,4,-57,-2,5,-76,-13,-305,-91,2772,866,1155,922,1299,847,1124,817,1158,2131,1227
242.245438,295341997,1447,15,-87,-3,5,-64,-1,9,-79,-4,-297,-139,2861,909,1156,944,1295,857,1124,820,1167,2131,1227
242.246425,295342984,1458,16,-94,-4,7,-72,-3,9,-80,4,-357,-118,2941,979,1149,985,1283,829,1141,813,1188,2131,1227
242.247411,295343970,1469,17,-101,-4,8,-77,-3,8,-83,4,-367,-103,3095,1006,1176,992,1316,860,1141,855,1193,2131,1227
242.248397,295344956,1478,17,-107,-5,9,-80,-3,11,-89,-15,-318,-107,3255,992,1215,978,1383,893,1154,855,1215,2131,1227
242.249384,295345943,1486,18,-112,-6,11,-86,-3,21,-104,-11,-319,-107,3365,1003,1249,958,1412,906,1154,885,1230,2131,1227
242.250418,295346977,1491,19,-116,-6,14,-93,-5,17,-103,1,-319,-107,3365,1060,1255,963,1379,926,1167,880,1261,2131,1227
242.251357,295347916,1497,19,-119,-7,16,-99,-6,15,-112,-2,-236,-193,3504,1093,1257,974,1366,901,1179,872,1263,2131,2325
242.252343,295348902,1506,20,-125,-7,17,-104,-5,16,-118,-15,-197,-277,3681,1100,1274,993,1399,949,1188,926,1319,2131,2325
242.25333,295349889,1518,21,-133,-8,18,-111,-6,23,-121,-8,-256,-207,3841,1123,1280,1035,1429,949,1193,917,1345,2131,2325
242.254317,295350876,1529,23,-140,-9,21,-117,-8,34,-125,-9,-233,-158,3966,1158,1311,1054,1441,971,1230,943,1348,2131,2325
242.255303,295351862,1539,24,-146,-10,24,-122,-9,29,-136,-13,-212,-170,4053,1178,1366,1041,1458,990,1224,932,1373,2131,2325
242.25629,295352849,1546,25,-151,-11,26,-127,-10,26,-138,-10,-268,-193,4151,1198,1398,1038,1462,1020,1240,971,1357,2131,2325
242.257276,295353835,1552,25,-154,-11,29,-134,-11,25,-144,-8,-268,-193,4151,1231,1398,1058,1442,1038,1302,971,1386,2131,2325
242.258263,295354822,1559,26,-159,-12,30,-141,-12,40,-148,-17,-280,-207,4298,1265,1385,1102,1432,1049,1261,984,1382,2131,2325
242.259249,295355808,1570,27,-166,-13,33,-145,-12,43,-157,-19,-302,-167,4416,1264,1424,1104,1475,1075,1288,1007,1382,2131,2325
242.260236,295356795,1580,29,-174,-14,35,-151,-14,38,-166,-12,-326,-71,4496,1272,1469,1105,1512,1079,1296,1007,1442,2131,2325
242.261223,295357782,1590,30,-181,-15,38,-159,-16,32,-173,-10,-317,-104,4615,1321,1485,1133,1496,1091,1327,1024,1432,2131,2325
242.262209,295358768,1598,31,-186,-15,41,-166,-15,43,-176,-20,-354,-182,4764,1367,1485,1161,1478,1115,1339,1024,1442,2131,2325
242.263196,295359755,1604,32,-190,-16,42,-172,-14,51,-180,-18,-390,-73,4888,1380,1472,1188,1486,1141,1336,1064,1474,2131,2325
242.264226,295360785,1608,33,-193,-16,44,-177,-16,52,-186,-12,-383,-51,5076,1380,1487,1184,1497,1154,1348,1064,1474,2131,2325
242.265169,295361728,1615,34,-199,-17,47,-181,-16,43,-194,-15,-437,-66,5236,1388,1532,1170,1506,1167,1412,1087,1496,1937,2325
242.266156,295362715,1624,35,-205,-17,49,-187,-16,43,-200,-21,-408,-110,5388,1392,1561,1184,1527,1186,1405,1099,1496,1937,2325
242.267142,295363701,1633,37,-212,-18,48,-196,-16,48,-211,-12,-377,-102,5552,1402,1530,1259,1542,1207,1442,1103,1511,1937,2325
242.268129,295364688,1640,38,-219,-18,47,-203,-15,55,-205,-10,-528,-24,5686,1406,1494,1331,1559,1230,1453,1154,1519,1937,2325
242.269115,295365674,1646,40,-223,-18,49,-206,-14,49,-209,-19,-494,-22,5841,1384,1528,1319,1597,1263,1474,1154,1531,1937,2325
242.270102,295366661,1651,40,-227,-19,50,-208,-15,52,-224,-20,-414,-81,6044,1359,1582,1278,1632,1255,1496,1158,1531,1937,2325
242.271088,295367647,1654,41,-230,-19,51,-216,-16,48,-232,-8,-486,-66,6212,1381,1570,1302,1610,1271,1489,1179,1511,1937,2325
242.272075,295368634,1659,42,-235,-19,51,-224,-14,49,-226,-8,-486,-66,6212,1419,1522,1367,1586,1279,1496,1188,1571,1937,2085
242.273062,295369621,1666,44,-241,-18,50,-229,-12,56,-232,-16,-518,-58,6377,1417,1515,1398,1611,1322,1508,1217,1567,1937,2085
242.274048,295370607,1673,46,-247,-18,51,-230,-13,54,-239,-17,-499,-51,6561,1369,1569,1371,1681,1339,1519,1224,1579,1937,2085
242.275035,295371594,1678,48,-253,-18,51,-233,-13,50,-249,-9,-488,-53,6727,1348,1609,1355,1717,1336,1531,1215,1592,1937,2085
242.276065,295372624,1683,49,-257,-18,52,-241,-12,49,-247,-3,-537,-81,6881,1390,1588,1392,1685,1348,1523,1263,1579,1937,2085
242.277008,295373567,1686,50,-260,-17,53,-247,-11,51,-249,-17,-533,-92,7010,1426,1557,1429,1657,1339,1546,1302,1600,1937,2085
242.277994,295374553,1689,51,-263,-17,53,-250,-11,59,-261,-14,-502,-89,7186,1419,1557,1432,1671,1382,1583,1288,1604,1937,2085
242.278981,295375540,1693,52,-267,-17,53,-253,-13,58,-259,-6,-550,-22,7359,1399,1576,1426,1699,1382,1554,1293,1617,1937,2085
242.279968,295376527,1697,54,-272,-17,55,-258,-11,54,-264,-10,-486,-76,7487,1429,1573,1445,1680,1412,1587,1310,1639,1937,2085
242.280954,295377513,1701,56,-277,-16,58,-262,-8,59,-269,-12,-506,-121,7652,1470,1579,1445,1658,1402,1596,1339,1639,1937,2085
242.281941,295378500,1705,58,-281,-16,59,-264,-11,63,-266,-12,-589,-54,7785,1474,1597,1435,1664,1373,1596,1345,1644,1937,2085
242.282927,295379486,1707,59,-283,-15,61,-267,-12,65,-278,-3,-520,-97,7942,1473,1603,1439,1666,1442,1600,1395,1657,1937,2085
242.283914,295380473,1709,60,-286,-15,63,-272,-9,69,-278,-13,-520,-97,7942,1502,1582,1459,1641,1453,1592,1373,1681,1937,2085
242.2849,295381459,1711,61,-288,-15,66,-275,-8,71,-275,-17,-595,-77,8067,1535,1576,1460,1616,1442,1596,1395,1695,2103,2085
242.285887,295382446,1713,63,-290,-15,69,-277,-11,66,-287,4,-653,-136,8197,1555,1591,1449,1598,1456,1613,1412,1681,2103,2085
242.286873,295383432,1715,65,-292,-14,70,-281,-11,73,-285,-16,-643,-115,8390,1574,1564,1481,1581,1485,1630,1446,1700,2103,2085
242.28786,295384419,1717,67,-294,-14,71,-286,-8,82,-291,-14,-664,-121,8547,1608,1517,1526,1553,1474,1626,1435,1695,2103,2085
242.288846,295385405,1718,68,-296,-14,74,-288,-10,74,-289,-1,-712,-57,8659,1628,1502,1538,1537,1489,1644,1422,1695,2103,2085
242.289833,295386392,1719,69,-297,-13,77,-289,-12,83,-288,-21,-722,-30,8778,1628,1532,1512,1531,1496,1653,1453,1700,2103,2085
242.290864,295387423,1720,70,-298,-13,80,-291,-9,82,-296,2,-794,-108,8924,1637,1550,1490,1519,1523,1639,1467,1681,2103,2085
242.291806,295388365,1720,71,-298,-13,80,-293,-9,74,-294,-14,-793,0,9050,1642,1517,1512,1516,1531,1644,1485,1700,2103,2337
242.292793,295389352,1719,73,-298,-13,81,-295,-10,91,-296,-8,-891,-87,9143,1634,1483,1539,1518,1523,1644,1489,1695,2103,2337
242.293779,295390338,1719,75,-297,-13,81,-291,-5,77,-265,27,-1225,-92,9156,1590,1491,1516,1562,1583,1657,1535,1617,2103,2337
242.294766,295391325,1718,77,-296,-13,84,-281,5,77,-259,10,-1654,-405,9198,1510,1580,1392,1663,1579,1653,1531,1508,2103,2337
242.295752,295392311,1718,79,-296,-13,91,-275,12,105,-271,20,-2112,-933,9047,1515,1662,1263,1692,1592,1657,1511,1422,2103,2337
242.296739,295393298,1718,80,-296,-13,106,-287,17,71,-273,49,-2821,-827,8679,1751,1643,1242,1486,1587,1667,1523,1285,2103,2337
242.297726,295394285,1717,80,-295,-13,125,-313,30,102,-264,127,-4081,-608,8407,2047,1339,1235,974,1587,1657,1519,1136,2103,2337
242.298712,295395271,1716,82,-294,-13,129,-326,58,214,-382,165,-5690,-1260,9127,2047,954,1107,644,1613,1671,1519,1014,2103,2337
242.299699,295396258,1715,83,-292,-13,166,-332,165,213,-132,934,-7771,-413,8321,2047,673,508,158,1630,1695,1508,850,2103,2337
242.300685,295397244,1713,85,-289,-13,175,-235,576,2,343,1865,-7771,-413,8321,2047,1588,158,1706,1639,1667,1523,645,2103,2337
242.301672,295398231,1712,86,-287,0,107,19,1131,45,542,1830,-10077,1412,6219,2047,158,158,2047,1657,1671,1463,556,2103,2337
242.302659,295399218,1711,87,-286,0,137,278,1576,383,553,1802,-9918,1279,5700,2047,158,158,2047,1685,1571,1463,432,2103,2337
242.303645,295400204,1710,88,-284,0,199,507,1816,69,808,2000,-8463,1870,4591,2047,158,158,2047,1700,1587,1432,362,2103,2337
242.304632,295401191,1709,88,-283,0,231,680,1985,106,899,1970,-8458,1477,3265,2047,158,158,2047,1700,1583,1402,391,1838,2337
242.305618,295402177,1707,89,-280,0,143,824,1976,-34,1137,1976,-9190,68,2112,2047,158,158,2047,1729,1554,1357,411,1838,2337
242.306605,295403164,1704,90,-276,0,163,933,1937,127,1231,1978,-8239,-2107,2249,2047,158,158,2047,1754,1535,1313,399,1838,2337
242.307591,295404150,1701,91,-271,0,75,1110,1927,-65,1241,1907,-7774,-2502,3358,2047,158,158,2047,1754,1519,1302,434,1838,2337
242.308578,295405137,1699,91,-268,0,-12,1268,1942,-173,1410,1677,-6809,-3922,3291,2047,158,158,2047,1760,1435,1253,467,1838,2337
242.309565,295406124,1697,92,-265,0,-102,1358,1881,-152,1353,1621,-7184,-5273,3314,2047,158,158,2047,1802,1425,1224,503,1838,2337
242.310551,295407110,1696,92,-263,0,-118,1331,1668,-334,1238,1608,-6842,-4682,3058,2047,158,158,2047,1818,1373,1193,551,1838,2337
242.311538,295408097,1694,92,-260,0,-202,1300,1570,-409,1317,1650,-5843,-5325,2547,2047,158,158,2047,1807,1357,1167,619,1838,3982
242.312524,295409083,1691,92,-255,0,-330,1322,1579,-433,1404,1585,-5617,-5046,1720,2047,158,158,2047,1824,1327,1115,686,1838,3982
242.313511,295410070,1687,91,-251,0,-423,1377,1564,-523,1540,1019,-5024,-5662,191,2047,158,158,2047,1835,1268,1095,781,1838,3982
242.314497,295411056,1684,91,-246,0,-482,1454,1441,-776,1670,1076,-5708,-7104,-719,2047,158,158,2047,1887,1261,1075,771,1838,3982
242.315484,295412043,1682,91,-243,0,-637,1557,1282,-928,1752,1045,-5708,-7104,-719,2047,158,158,2047,1887,1202,1064,809,1838,3982
242.316471,295413030,1680,90,-240,0,-725,1667,1069,-757,1866,653,-4750,-8818,-1877,2047,158,158,2047,1887,1181,1038,806,1838,3982
242.317457,295414016,1678,90,-238,0,-817,1755,844,-1044,1732,650,-4672,-10124,-1296,2047,158,158,2047,1893,1149,987,845,1838,3982
242.318444,295415003,1676,89,-235,0,-932,1790,721,-1085,1826,696,-3742,-10818,-642,2047,158,158,2047,1911,1103,962,870,1838,3982
242.31943,295415989,1673,88,-230,0,-1001,1829,696,-1124,1873,801,-1808,-10363,-1141,2047,158,158,2047,1923,1107,926,904,1838,3982
242.320417,295416976,1670,87,-226,0,-1071,1842,708,-1123,1805,673,-24,-10386,-456,2047,158,158,2047,1942,1079,912,952,1838,3982
242.321404,295417963,1667,85,-222,0,-1139,1814,708,-1193,1824,554,-78,-10536,856,2047,158,158,2047,1948,1045,888,990,1838,3982
242.32239,295418949,1665,84,-219,0,-1161,1835,666,-1207,1900,633,-452,-10780,2001,2047,158,158,2047,1948,1027,852,1027,1838,3982
242.323377,295419936,1663,83,-217,0,-1178,1866,638,-1240,1954,686,-1336,-10501,2482,2047,158,158,2047,1961,984,829,1075,1838,3982
242.324363,295420922,1662,82,-215,0,-1224,1866,656,-1249,1908,546,-1551,-10443,2622,2047,158,158,2047,1961,949,811,1103,1838,3982
242.32535,295421909,1660,81,-212,0,-1236,1900,575,-1292,1826,484,-1814,-10267,2841,2047,158,158,2047,1967,917,813,1154,2065,3982
242.326336,295422895,1657,79,-208,0,-1263,1906,544,-1369,1824,569,-2228,-9690,3297,2047,158,158,2047,1980,901,796,1200,2065,3982
242.327323,295423882,1654,76,-204,0,-1331,1882,563,-1412,1882,577,-2731,-9373,4060,2047,158,158,2047,1980,877,773,1237,2065,3982
242.328309,295424868,1652,75,-200,0,-1369,1848,550,-1454,1901,499,-3122,-8985,4571,2047,158,158,2047,1987,870,703,1279,2065,3982
242.329296,295425855,1650,73,-198,0,-1408,1844,523,-1511,1890,476,-3483,-8578,4615,2047,158,158,2047,2027,838,693,1313,2065,3982
242.330283,295426842,1649,72,-196,0,-1457,1864,527,-1538,1866,535,-3929,-8180,4529,2047,158,158,2047,2041,813,685,1367,2065,3982
242.331269,295427828,1647,71,-194,0,-1506,1895,514,-1574,1852,490,-3929,-8180,4529,2047,158,158,2047,2041,798,647,1402,2065,3982
242.332256,295428815,1645,69,-191,0,-1535,1891,480,-1589,1864,427,-4183,-8185,4793,2047,158,158,2047,2041,798,622,1432,2065,3345
242.333242,295429801,1643,66,-187,0,-1577,1868,457,-1630,1857,404,-4270,-8041,5215,2047,158,158,2047,2027,723,612,1453,2065,3345
242.334229,295430788,1641,64,-183,0,-1614,1865,458,-1646,1861,445,-4568,-7892,5632,2047,158,158,2047,2027,713,610,1500,2065,3345
242.335215,295431774,1639,62,-180,0,-1631,1866,472,-1699,1884,420,-4989,-7722,5633,2047,158,158,2047,2041,661,586,1519,2065,3345
242.336202,295432761,1637,60,-177,0,-1654,1863,439,-1737,1858,347,-5133,-7617,5515,2047,158,158,2047,2027,652,579,1571,2065,3345
242.337188,295433747,1636,59,-175,-19,-1684,1858,381,-1794,1825,382,-5134,-7549,5586,158,347,347,2047,2041,638,564,1592,2065,3345
242.338218,295434777,1635,57,-173,-19,-1726,1848,351,-1830,1814,388,-5157,-7370,5928,158,347,347,2047,1961,625,549,1613,2065,3345
242.339162,295435721,1633,54,-169,-19,-1788,1835,364,-1868,1833,361,-5400,-7353,6130,158,347,347,2047,2027,620,536,1639,2065,3345
242.340148,295436707,1631,51,-166,-18,-1839,1834,372,-1884,1842,345,-5727,-7423,6125,158,347,347,2047,1967,600,532,1657,2065,3345
242.341135,295437694,1629,48,-163,-18,-1877,1834,370,-1922,1830,352,-5806,-7220,6108,158,347,347,2047,1961,600,528,1695,2065,3345
242.342121,295438680,1628,46,-160,-18,-1898,1824,368,-1921,1780,359,-5700,-7219,6385,158,347,347,2047,1887,584,528,1700,2065,3345
242.343108,295439667,1627,44,-158,-18,-1909,1808,368,-1953,1781,333,-5680,-7054,6700,158,347,347,2047,1840,586,524,1724,2065,3345
242.344094,295440653,1626,43,-157,-17,-1923,1794,353,-1962,1767,299,-5837,-7088,6972,158,347,347,2047,1802,584,514,1754,2065,3345
242.345081,295441640,1625,41,-155,-17,-1947,1787,321,-1998,1758,347,-5989,-6952,7137,158,347,347,2047,1791,573,515,1760,2155,3345
242.346068,295442627,1623,38,-153,-17,-1967,1771,306,-2000,1719,342,-5792,-6866,7234,158,347,347,2047,1739,573,514,1791,2155,3345
242.347054,295443613,1622,36,-151,-16,-1989,1746,315,-2000,1689,314,-5543,-6964,7389,158,347,347,2047,1709,568,514,1840,2155,3345
242.348041,295444600,1620,34,-149,-16,-1999,1710,333,-2000,1668,316,-5506,-6818,7550,158,347,347,2047,1667,566,512,1818,2155,3345
242.349027,295445586,1619,32,-148,-16,-2004,1688,345,-2000,1669,328,-5506,-6818,7550,158,347,347,2047,1626,554,515,1852,2155,3345
242.350014,295446573,1618,30,-147,-16,-2002,1683,341,-2000,1664,341,-5656,-6836,7901,158,347,347,2047,1592,554,514,1875,2155,3345
242.351,295447559,1617,29,-146,-15,-2001,1675,324,-2000,1612,296,-5512,-6693,8071,158,347,347,2047,1546,542,503,1875,2155,3345
242.352031,295448590,1616,28,-145,-15,-1998,1646,313,-2000,1568,313,-5345,-6761,8198,158,347,347,2047,1489,534,502,1887,2155,1545
242.352974,295449533,1614,26,-144,-15,-2000,1604,310,-2000,1535,316,-5252,-6607,8177,158,347,347,2047,1478,542,505,1905,2155,1545
242.35396,295450519,1612,24,-142,-15,-2001,1568,303,-2000,1521,295,-5096,-6553,8347,158,347,347,2047,1446,534,502,1929,2155,1545
242.354947,295451506,1611,22,-141,-14,-2000,1545,301,-2000,1506,303,-4997,-6597,8566,158,347,347,2047,1425,534,507,1948,2155,1545
242.355933,295452492,1610,20,-140,-14,-1999,1529,306,-2000,1485,293,-4892,-6476,8767,158,347,347,2047,1354,528,500,1967,2155,1545
242.356921,295453480,1609,19,-139,-14,-2000,1508,315,-2000,1449,327,-4835,-6362,8830,158,347,347,2047,1354,530,503,1961,2155,1545
242.357907,295454466,1608,18,-139,-14,-2001,1475,313,-2000,1402,303,-4649,-6275,8883,158,347,347,2047,1304,528,498,1967,2155,1545
242.358893,295455452,1606,17,-138,-13,-2001,1436,302,-2000,1375,289,-4449,-6113,8986,158,347,347,2047,1268,526,498,1980,2155,1545
242.35988,295456439,1604,15,-137,-13,-1999,1403,299,-2000,1324,311,-4266,-6128,9181,158,347,347,2047,1232,524,498,2007,2155,1545
242.360866,295457425,1602,13,-136,-13,-1999,1375,300,-2000,1325,311,-4252,-6050,9328,158,347,347,2047,1200,519,492,2041,2155,1545
242.361853,295458412,1600,12,-135,-12,-2000,1351,302,-2000,1302,292,-4104,-6029,9444,158,347,347,2047,1174,519,493,2041,2155,1545
242.362839,295459398,1599,11,-134,-12,-2001,1321,299,-2000,1254,290,-3836,-5777,9516,158,347,347,2047,1167,514,493,2027,2155,1545
242.363826,295460385,1598,10,-134,-12,-2000,1287,301,-2000,1219,302,-3836,-5777,9516,158,347,347,2047,1128,508,489,2041,2155,1545
242.364813,295461372,1596,9,-133,-12,-2000,1249,300,-2000,1175,288,-3564,-5705,9682,158,347,347,2047,1079,510,490,2041,2218,1545
242.365799,295462358,1594,8,-132,-12,-2000,1216,293,-2000,1165,293,-3428,-5539,9695,158,347,347,2047,1056,514,485,2048,2218,1545
242.366786,295463345,1592,6,-130,-11,-2000,1188,298,-2000,1128,310,-3416,-5461,9735,158,347,347,2047,1034,498,490,2041,2218,1545
242.367772,295464331,1590,5,-129,-11,-2000,1160,297,-2000,1087,301,-3171,-5243,9714,158,347,347,2047,1000,508,482,2062,2218,1545
242.368759,295465318,1589,4,-128,-11,-1999,1126,296,-1985,1050,298,-2926,-5133,9749,158,347,347,2047,1000,503,479,2062,2218,1545
242.369747,295466306,1588,3,-127,-11,-1995,1087,297,-1970,1027,290,-2789,-4927,9681,158,347,347,2047,946,500,487,2083,2218,1545
242.370732,295467291,1587,3,-127,-11,-1983,1051,299,-1941,986,300,-2645,-4799,9736,158,347,347,2047,932,500,485,2113,2218,1545
242.371719,295468278,1585,2,-126,-10,-1971,1019,300,-1938,962,308,-2561,-4602,9692,158,347,347,2047,898,502,484,2128,2218,1372
242.372705,295469264,1582,2,-125,-10,-1951,992,297,-1894,921,282,-2337,-4482,9756,158,347,347,2047,877,495,475,2128,2218,1372
242.373692,295470251,1580,2,-123,-10,-1931,959,298,-1887,873,282,-2107,-4242,9714,158,347,347,2047,843,495,484,2113,2218,1372
242.374678,295471237,1577,1,-122,-10,-1909,921,298,-1859,856,309,-2032,-4041,9669,158,347,347,2047,822,493,482,2128,2218,1372
242.375665,295472224,1575,1,-121,-10,-1891,882,294,-1867,817,299,-1861,-3932,9652,158,347,347,2047,796,492,482,2128,2218,1372
242.376654,295473213,1573,1,-120,-10,-1871,850,292,-1829,791,294,-1732,-3749,9686,158,347,347,2047,806,497,472,2113,2218,1372
242.37768,295474239,1572,1,-119,-9,-1851,818,295,-1822,749,308,-1732,-3749,9686,158,347,347,2047,802,487,481,2128,2218,1372
242.378624,295475183,1569,1,-118,-9,-1831,788,301,-1768,720,300,-1593,-3708,9710,158,347,347,2047,763,497,481,2113,2218,1372
242.379611,295476170,1565,1,-116,-9,-1811,753,303,-1764,674,294,-1339,-3443,9737,158,347,347,2047,714,487,472,2128,2218,1372
242.380597,295477156,1562,1,-114,-8,-1785,717,298,-1719,653,294,-1196,-3406,9721,158,347,347,2047,679,490,475,2113,2218,1372
242.381584,295478143,1559,1,-113,-8,-1759,682,298,-1704,615,292,-1035,-3287,9697,158,347,347,2047,668,489,479,2128,2218,1372
242.382571,295479130,1556,1,-111,-8,-1735,651,299,-1668,590,294,-899,-3160,9678,158,344,347,2047,648,481,478,2113,2218,1372
242.383557,295480116,1555,1,-110,-8,-1706,622,294,-1654,562,292,-893,-2924,9604,158,314,351,2047,626,490,475,2113,2218,1372
242.384544,295481103,1552,1,-109,-7,-1677,590,290,-1609,530,282,-746,-2772,9563,158,222,361,2047,615,489,476,2113,2218,1372
242.38553,295482089,1547,1,-107,-7,-1650,559,293,-1610,478,296,-601,-2556,9448,198,158,408,2047,600,476,479,2135,2316,1372
242.386517,295483076,1542,1,-104,-6,-1626,527,295,-1571,462,305,-572,-2512,9352,325,158,535,2047,575,482,475,2128,2316,1372
242.387503,295484062,1537,1,-101,-6,-1603,494,292,-1555,429,290,-450,-2313,9253,459,158,669,2047,573,470,479,2128,2316,1372
242.38849,295485049,1533,1,-98,-6,-1577,463,291,-1506,398,290,-371,-2141,9245,583,158,793,2047,551,462,489,2128,2316,1372
242.389477,295486036,1529,1,-97,-5,-1548,431,293,-1483,373,287,-297,-1995,9197,705,158,915,2047,558,455,459,2128,2316,1372
242.390463,295487022,1527,1,-95,-5,-1517,400,291,-1435,340,281,-110,-1853,9241,810,158,1020,2047,595,448,472,2128,2316,1372
242.39145,295488009,1522,1,-93,-5,-1486,370,289,-1420,300,283,-110,-1853,9241,907,158,1117,2047,586,440,514,2128,2316,1372
242.392436,295488995,1515,1,-90,-4,-1455,343,287,-1376,291,280,-124,-1776,9185,959,158,1169,2047,577,426,547,2128,2316,1840
242.393423,295489982,1508,1,-87,-4,-1421,313,284,-1347,249,284,-100,-1626,9226,1042,158,1251,2047,564,421,575,2128,2316,1840
242.394409,295490968,1501,1,-84,-3,-1388,284,282,-1320,233,279,11,-1447,9255,1152,158,1362,2047,622,412,688,2128,2316,1840
242.395396,295491955,1495,1,-82,-3,-1353,259,280,-1290,210,284,38,-1239,9216,1206,158,1416,2047,659,408,683,2128,2316,1840
242.396383,295492942,1491,1,-80,-2,-1322,233,278,-1260,184,282,160,-1132,9176,1254,158,1464,2047,688,400,682,2128,2316,1840
242.397369,295493928,1488,1,-79,-2,-1294,211,279,-1221,168,276,169,-967,9070,1281,158,1491,2047,723,398,693,2128,2316,1840
242.398356,295494915,1486,1,-78,-2,-1260,192,280,-1175,143,276,174,-893,9073,1242,158,1453,2047,750,379,756,2113,2316,1840
242.399342,295495901,1484,1,-77,-2,-1226,166,278,-1135,126,260,222,-834,9036,1310,158,1522,2047,769,378,792,2128,2316,1840
242.400329,295496888,1484,1,-77,-2,-1188,148,276,-1105,100,278,194,-750,9049,1325,158,1541,2047,792,372,815,2128,2316,1840
242.401316,295497875,1483,1,-77,-2,-1150,124,274,-1077,75,272,249,-668,9000,1385,158,1605,2047,855,359,833,2113,2316,1840
242.402302,295498861,1483,1,-77,-2,-1111,103,268,-1038,65,264,301,-456,8973,1460,158,1689,2047,877,363,840,2113,2316,1840
242.403291,295499850,1482,1,-77,-2,-1074,84,266,-996,59,263,291,-374,8959,1489,158,1728,2047,882,355,901,2113,2316,1840
242.404275,295500834,1480,1,-76,-2,-1040,67,267,-972,46,260,230,-193,8993,1485,158,1730,2047,932,349,932,2128,2316,1840
242.405262,295501821,1470,1,-73,-2,-1007,54,268,-940,35,277,214,-215,9004,1460,158,1706,2047,926,347,968,2128,1993,1840
242.406248,295502807,1456,1,-68,-1,-973,41,266,-913,5,272,214,-215,9004,1433,158,1680,2047,955,344,1003,2113,1993,1840
242.407235,295503794,1441,1,-63,-1,-937,27,266,-862,-9,252,297,-66,8947,1457,158,1705,2047,1031,337,1034,2128,1993,1840
242.408222,295504781,1428,1,-58,-1,-901,14,262,-814,-8,259,293,-41,8906,1491,158,1745,2047,1056,335,1075,2113,1993,1840
242.409208,295505767,1417,1,-55,-1,-862,4,263,-784,-13,260,249,180,8903,1477,158,1734,2047,1068,321,1107,2113,1993,1840
242.410195,295506754,1410,1,-52,-1,-825,-8,258,-759,-17,261,224,158,8945,1503,158,1766,2047,1095,325,1141,2113,1993,1840
